unit_id,time_id,case_no,survey_year,survey_month,dvla_code,raw_la_code,strata,area_id,msoa_name,synthetic_msoa_assignment_method,synthetic_msoa_seed,sex,age,age_source,synthetic_age_seed,age_group_3_code,age_group_5_code,age_group_7_code,working_age_code,pension_age_code,econ_status_3_code,econ_status_code,education_code,highest_qualification_code,tenure_code,tenure_group_code,CarUse,caraccess,num_people,num_adult,num_child,urban_rural_code,urban_rural_com_code,wimd_overall_quintile_code,raw_atfrqbke,sample_adult_weight,sample_travel_weight,freq_cyclist_weight,freq_cyclist_weight_source,freq_cyclist,freq_cyclist_source
202100090,2021,202100090,2021,3,1,W06000001,W06000001,W02000009,Isle of Anglesey 009,uniform_random_within_la,20260623,1,67.0,observed_exact_age,,3,4,,2,1,,,,5,1,1,1,1,2,2,0,2,6,3,5,0.717266790977486,,0.717266790977486,sample_adult_weight_wave_fallback,0.0,observed
202100091,2021,202100091,2021,3,1,W06000001,W06000001,W02000006,Isle of Anglesey 006,uniform_random_within_la,20260623,2,55.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,3,3,0,2,6,4,5,0.910900211373756,,0.910900211373756,sample_adult_weight_wave_fallback,0.0,observed
202100092,2021,202100092,2021,3,1,W06000001,W06000001,W02000008,Isle of Anglesey 008,uniform_random_within_la,20260623,2,39.0,observed_exact_age,,1,2,,1,0,,,,1,2,2,1,1,3,2,1,2,8,3,5,0.872690843682574,,0.872690843682574,sample_adult_weight_wave_fallback,0.0,observed
202100093,2021,202100093,2021,3,1,W06000001,W06000001,W02000006,Isle of Anglesey 006,uniform_random_within_la,20260623,2,74.0,observed_exact_age,,3,4,,2,1,,,,5,1,1,1,1,1,1,0,2,6,3,5,0.333899133484417,,0.333899133484417,sample_adult_weight_wave_fallback,0.0,observed
202100094,2021,202100094,2021,3,1,W06000001,W06000001,W02000008,Isle of Anglesey 008,uniform_random_within_la,20260623,1,70.0,observed_exact_age,,3,4,,2,1,,,,5,1,1,1,1,2,2,0,2,6,3,5,0.563562301416068,,0.563562301416068,sample_adult_weight_wave_fallback,0.0,observed
202100095,2021,202100095,2021,3,1,W06000001,W06000001,W02000005,Isle of Anglesey 005,uniform_random_within_la,20260623,1,68.0,observed_exact_age,,3,4,,2,1,,,,1,1,1,1,1,2,2,0,2,8,3,5,0.717266790977486,,0.717266790977486,sample_adult_weight_wave_fallback,0.0,observed
202100096,2021,202100096,2021,3,1,W06000001,W06000001,W02000008,Isle of Anglesey 008,uniform_random_within_la,20260623,2,30.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,1,1,0,2,6,4,5,0.461962854634474,,0.461962854634474,sample_adult_weight_wave_fallback,0.0,observed
202100097,2021,202100097,2021,3,1,W06000001,W06000001,W02000006,Isle of Anglesey 006,uniform_random_within_la,20260623,1,57.0,observed_exact_age,,2,3,,1,0,,,,5,1,1,1,1,3,3,0,2,6,3,5,1.17107141157868,,1.17107141157868,sample_adult_weight_wave_fallback,0.0,observed
202100098,2021,202100098,2021,3,1,W06000001,W06000001,W02000003,Isle of Anglesey 003,uniform_random_within_la,20260623,1,43.0,observed_exact_age,,1,2,,1,0,,,,2,4,3,1,1,1,1,0,2,6,3,5,0.485456505776178,,0.485456505776178,sample_adult_weight_wave_fallback,0.0,observed
202100099,2021,202100099,2021,3,1,W06000001,W06000001,W02000002,Isle of Anglesey 002,uniform_random_within_la,20260623,2,54.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,4,3,1,2,6,3,5,1.03487854739643,,1.03487854739643,sample_adult_weight_wave_fallback,0.0,observed
202100100,2021,202100100,2021,3,1,W06000001,W06000001,W02000004,Isle of Anglesey 004,uniform_random_within_la,20260623,2,41.0,observed_exact_age,,1,2,,1,0,,,,1,5,-4,2,0,3,1,2,2,6,3,5,0.388269856969093,,0.388269856969093,sample_adult_weight_wave_fallback,0.0,observed
202100101,2021,202100101,2021,3,1,W06000001,W06000001,W02000002,Isle of Anglesey 002,uniform_random_within_la,20260623,2,50.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,1,1,0,2,6,3,5,0.34495951579881,,0.34495951579881,sample_adult_weight_wave_fallback,0.0,observed
202100102,2021,202100102,2021,3,1,W06000001,W06000001,W02000007,Isle of Anglesey 007,uniform_random_within_la,20260623,2,83.0,observed_exact_age,,3,5,,2,1,,,,5,1,1,2,0,1,1,0,2,6,3,5,0.382013382311527,,0.382013382311527,sample_adult_weight_wave_fallback,0.0,observed
202100103,2021,202100103,2021,2,1,W06000001,W06000001,W02000006,Isle of Anglesey 006,uniform_random_within_la,20260623,2,41.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,2,2,0,2,8,2,5,0.776539713938185,,0.776539713938185,sample_adult_weight_wave_fallback,0.0,observed
202100104,2021,202100104,2021,2,1,W06000001,W06000001,W02000007,Isle of Anglesey 007,uniform_random_within_la,20260623,2,76.0,observed_exact_age,,3,5,,2,1,,,,1,1,1,1,1,2,2,0,2,8,2,5,0.764026764623054,,0.764026764623054,sample_adult_weight_wave_fallback,0.0,observed
202100105,2021,202100105,2021,2,1,W06000001,W06000001,W02000005,Isle of Anglesey 005,uniform_random_within_la,20260623,2,80.0,observed_exact_age,,3,5,,2,1,,,,3,1,1,1,1,1,1,0,2,6,2,5,0.382013382311527,,0.382013382311527,sample_adult_weight_wave_fallback,0.0,observed
202100106,2021,202100106,2021,2,1,W06000001,W06000001,W02000007,Isle of Anglesey 007,uniform_random_within_la,20260623,1,26.0,observed_exact_age,,1,2,,1,0,,,,5,1,1,1,1,3,3,0,2,8,2,5,2.70302188494413,,2.70302188494413,sample_adult_weight_wave_fallback,0.0,observed
202100107,2021,202100107,2021,2,1,W06000001,W06000001,W02000007,Isle of Anglesey 007,uniform_random_within_la,20260623,2,55.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,2,2,0,2,2,2,5,0.607266807582504,,0.607266807582504,sample_adult_weight_wave_fallback,0.0,observed
202100108,2021,202100108,2021,2,1,W06000001,W06000001,W02000003,Isle of Anglesey 003,uniform_random_within_la,20260623,1,69.0,observed_exact_age,,3,4,,2,1,,,,5,1,1,1,1,3,3,0,2,2,2,5,1.07590018646623,,1.07590018646623,sample_adult_weight_wave_fallback,0.0,observed
202100109,2021,202100109,2021,2,1,W06000001,W06000001,W02000001,Isle of Anglesey 001,uniform_random_within_la,20260623,1,66.0,observed_exact_age,,3,4,,2,1,,,,2,1,1,1,1,1,1,0,2,2,2,5,0.358633395488743,,0.358633395488743,sample_adult_weight_wave_fallback,0.0,observed
202100110,2021,202100110,2021,2,1,W06000001,W06000001,W02000005,Isle of Anglesey 005,uniform_random_within_la,20260623,1,68.0,observed_exact_age,,3,4,,2,1,,,,1,1,1,1,1,2,2,0,2,8,2,5,0.717266790977486,,0.717266790977486,sample_adult_weight_wave_fallback,0.0,observed
202100111,2021,202100111,2021,2,1,W06000001,W06000001,W02000002,Isle of Anglesey 002,uniform_random_within_la,20260623,2,31.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,4,2,2,2,6,2,5,0.923925709268949,,0.923925709268949,sample_adult_weight_wave_fallback,0.0,observed
202100112,2021,202100112,2021,2,1,W06000001,W06000001,W02000008,Isle of Anglesey 008,uniform_random_within_la,20260623,1,76.0,observed_exact_age,,3,5,,2,1,,,,1,4,3,1,1,1,1,0,2,6,2,5,0.303353597370439,,0.303353597370439,sample_adult_weight_wave_fallback,0.0,observed
202100113,2021,202100113,2021,2,1,W06000001,W06000001,W02000001,Isle of Anglesey 001,uniform_random_within_la,20260623,1,49.0,observed_exact_age,,2,3,,1,0,,,,4,4,3,1,1,3,3,0,2,6,2,5,1.65491069572542,,1.65491069572542,sample_adult_weight_wave_fallback,0.0,observed
202100114,2021,202100114,2021,2,1,W06000001,W06000001,W02000006,Isle of Anglesey 006,uniform_random_within_la,20260623,1,77.0,observed_exact_age,,3,5,,2,1,,,,1,4,3,1,1,2,2,0,2,6,2,5,0.606707194740879,,0.606707194740879,sample_adult_weight_wave_fallback,0.0,observed
202100115,2021,202100115,2021,1,2,W06000002,W06000002,W02000020,Gwynedd 011,uniform_random_within_la,20260623,1,82.0,observed_exact_age,,3,5,,2,1,,,,3,1,1,1,1,2,2,0,1,5,4,5,0.539670586556845,,0.539670586556845,sample_adult_weight_wave_fallback,0.0,observed
202100116,2021,202100116,2021,1,2,W06000002,W06000002,W02000021,Gwynedd 012,uniform_random_within_la,20260623,1,45.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,3,2,1,1,5,3,5,1.23015067132768,,1.23015067132768,sample_adult_weight_wave_fallback,0.0,observed
202100117,2021,202100117,2021,1,2,W06000002,W06000002,W02000013,Gwynedd 004,uniform_random_within_la,20260623,1,59.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,2,2,0,1,5,5,5,0.781628911021211,,0.781628911021211,sample_adult_weight_wave_fallback,0.0,observed
202100118,2021,202100118,2021,1,2,W06000002,W06000002,W02000019,Gwynedd 010,uniform_random_within_la,20260623,1,43.0,observed_exact_age,,1,2,,1,0,,,,1,4,3,1,1,2,2,0,1,5,5,5,1.04610187300629,,1.04610187300629,sample_adult_weight_wave_fallback,0.0,observed
202100119,2021,202100119,2021,1,2,W06000002,W06000002,W02000015,Gwynedd 006,uniform_random_within_la,20260623,1,57.0,observed_exact_age,,2,3,,1,0,,,,4,1,1,1,1,2,2,0,1,5,3,6,0.781628911021211,,0.781628911021211,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202100120,2021,202100120,2021,1,2,W06000002,W06000002,W02000022,Gwynedd 013,uniform_random_within_la,20260623,2,54.0,observed_exact_age,,2,3,,1,0,,,,1,5,-4,1,1,2,2,0,1,5,4,5,0.655377353560496,,0.655377353560496,sample_adult_weight_wave_fallback,0.0,observed
202100121,2021,202100121,2021,1,2,W06000002,W06000002,W02000021,Gwynedd 012,uniform_random_within_la,20260623,2,73.0,observed_exact_age,,3,4,,2,1,,,,3,1,1,1,1,1,1,0,1,5,5,5,0.312309121085233,,0.312309121085233,sample_adult_weight_wave_fallback,0.0,observed
202100122,2021,202100122,2021,1,2,W06000002,W06000002,W02000019,Gwynedd 010,uniform_random_within_la,20260623,2,42.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,2,2,0,1,5,5,5,0.775824149207278,,0.775824149207278,sample_adult_weight_wave_fallback,0.0,observed
202100123,2021,202100123,2021,1,2,W06000002,W06000002,W02000021,Gwynedd 012,uniform_random_within_la,20260623,2,26.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,3,3,0,2,8,3,5,2.00259590299198,,2.00259590299198,sample_adult_weight_wave_fallback,0.0,observed
202100124,2021,202100124,2021,1,2,W06000002,W06000002,W02000011,Gwynedd 002,uniform_random_within_la,20260623,2,32.0,observed_exact_age,,1,2,,1,0,,,,1,4,3,2,0,1,1,0,1,5,3,5,0.490382814738229,,0.490382814738229,sample_adult_weight_wave_fallback,0.0,observed
202100125,2021,202100125,2021,1,2,W06000002,W06000002,W02000019,Gwynedd 010,uniform_random_within_la,20260623,2,35.0,observed_exact_age,,1,2,,1,0,,,,1,4,3,1,1,3,2,1,1,5,3,5,0.909523113041301,,0.909523113041301,sample_adult_weight_wave_fallback,0.0,observed
202100126,2021,202100126,2021,1,2,W06000002,W06000002,W02000022,Gwynedd 013,uniform_random_within_la,20260623,2,22.0,observed_exact_age,,1,1,,1,0,,,,1,3,2,1,1,6,4,2,1,5,3,5,3.9745913082578,,3.9745913082578,sample_adult_weight_wave_fallback,0.0,observed
202100127,2021,202100127,2021,1,2,W06000002,W06000002,W02000017,Gwynedd 008,uniform_random_within_la,20260623,2,33.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,1,1,0,1,5,3,5,0.490382814738229,,0.490382814738229,sample_adult_weight_wave_fallback,0.0,observed
202100128,2021,202100128,2021,1,2,W06000002,W06000002,W02000018,Gwynedd 009,uniform_random_within_la,20260623,1,38.0,observed_exact_age,,1,2,,1,0,,,,1,4,3,1,1,4,2,2,1,5,3,5,1.28979029606063,,1.28979029606063,sample_adult_weight_wave_fallback,0.0,observed
202100129,2021,202100129,2021,1,2,W06000002,W06000002,W02000010,Gwynedd 001,uniform_random_within_la,20260623,1,30.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,3,2,1,1,5,5,5,1.33427340624829,,1.33427340624829,sample_adult_weight_wave_fallback,0.0,observed
202100130,2021,202100130,2021,3,2,W06000002,W06000002,W02000010,Gwynedd 001,uniform_random_within_la,20260623,1,50.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,3,2,1,2,8,3,5,1.01099061289707,,1.01099061289707,sample_adult_weight_wave_fallback,0.0,observed
202100131,2021,202100131,2021,3,2,W06000002,W06000002,W02000022,Gwynedd 013,uniform_random_within_la,20260623,1,69.0,observed_exact_age,,3,4,,2,1,,,,5,4,3,1,1,1,1,0,2,8,3,5,0.346702322808072,,0.346702322808072,sample_adult_weight_wave_fallback,0.0,observed
202100132,2021,202100132,2021,3,2,W06000002,W06000002,W02000020,Gwynedd 011,uniform_random_within_la,20260623,1,52.0,observed_exact_age,,2,3,,1,0,,,,5,3,2,1,1,1,1,0,1,5,1,5,0.505495306448534,,0.505495306448534,sample_adult_weight_wave_fallback,0.0,observed
202100133,2021,202100133,2021,3,2,W06000002,W06000002,W02000016,Gwynedd 007,uniform_random_within_la,20260623,2,35.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,4,2,2,2,8,3,5,0.909523113041301,,0.909523113041301,sample_adult_weight_wave_fallback,0.0,observed
202100134,2021,202100134,2021,3,2,W06000002,W06000002,W02000010,Gwynedd 001,uniform_random_within_la,20260623,1,67.0,observed_exact_age,,3,4,,2,1,,,,-9,1,1,2,0,1,1,0,2,7,3,5,0.346702322808072,,0.346702322808072,sample_adult_weight_wave_fallback,0.0,observed
202100135,2021,202100135,2021,3,2,W06000002,W06000002,W02000019,Gwynedd 010,uniform_random_within_la,20260623,2,52.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,1,1,0,2,7,3,5,0.327688676780248,,0.327688676780248,sample_adult_weight_wave_fallback,0.0,observed
202100136,2021,202100136,2021,3,2,W06000002,W06000002,W02000026,Gwynedd 017,uniform_random_within_la,20260623,1,61.0,observed_exact_age,,2,3,,1,0,,,,4,1,1,1,1,2,2,0,1,5,1,5,0.593064071221208,,0.593064071221208,sample_adult_weight_wave_fallback,0.0,observed
202100137,2021,202100137,2021,3,2,W06000002,W06000002,W02000025,Gwynedd 016,uniform_random_within_la,20260623,1,94.0,observed_exact_age,,3,5,,2,1,,,,1,1,1,1,1,1,1,0,2,6,3,5,0.269835293278422,,0.269835293278422,sample_adult_weight_wave_fallback,0.0,observed
202100138,2021,202100138,2021,3,2,W06000002,W06000002,W02000021,Gwynedd 012,uniform_random_within_la,20260623,2,35.0,observed_exact_age,,1,2,,1,0,,,,1,3,2,1,1,4,2,2,1,5,1,5,0.909523113041301,,0.909523113041301,sample_adult_weight_wave_fallback,0.0,observed
202100139,2021,202100139,2021,3,2,W06000002,W06000002,W02000020,Gwynedd 011,uniform_random_within_la,20260623,2,38.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,3,1,2,1,5,1,5,0.45476155652065,,0.45476155652065,sample_adult_weight_wave_fallback,0.0,observed
202100140,2021,202100140,2021,3,2,W06000002,W06000002,W02000019,Gwynedd 010,uniform_random_within_la,20260623,1,60.0,observed_exact_age,,2,3,,1,0,,,,5,1,1,1,1,3,3,0,1,5,1,5,0.889596106831812,,0.889596106831812,sample_adult_weight_wave_fallback,0.0,observed
202100141,2021,202100141,2021,3,2,W06000002,W06000002,W02000026,Gwynedd 017,uniform_random_within_la,20260623,2,27.0,observed_exact_age,,1,2,,1,0,,,,5,4,3,1,1,2,1,1,2,6,3,5,0.667531967663993,,0.667531967663993,sample_adult_weight_wave_fallback,0.0,observed
202100142,2021,202100142,2021,3,2,W06000002,W06000002,W02000011,Gwynedd 002,uniform_random_within_la,20260623,2,64.0,observed_exact_age,,2,3,,1,0,,,,5,1,1,1,1,4,2,2,1,5,1,5,0.598604080293716,,0.598604080293716,sample_adult_weight_wave_fallback,0.0,observed
202100143,2021,202100143,2021,3,2,W06000002,W06000002,W02000022,Gwynedd 013,uniform_random_within_la,20260623,2,76.0,observed_exact_age,,3,5,,2,1,,,,5,3,2,2,0,1,1,0,2,7,3,5,0.379212393370625,,0.379212393370625,sample_adult_weight_wave_fallback,0.0,observed
202100144,2021,202100144,2021,2,2,W06000002,W06000002,W02000023,Gwynedd 014,uniform_random_within_la,20260623,1,66.0,observed_exact_age,,3,4,,2,1,,,,1,1,1,1,1,2,2,0,2,7,5,5,0.693404645616144,,0.693404645616144,sample_adult_weight_wave_fallback,0.0,observed
202100145,2021,202100145,2021,2,2,W06000002,W06000002,W02000011,Gwynedd 002,uniform_random_within_la,20260623,2,68.0,observed_exact_age,,3,4,,2,1,,,,1,1,1,1,1,1,1,0,2,8,3,3,0.337031965484922,,0.337031965484922,sample_adult_weight_wave_fallback,0.0,observed
202100146,2021,202100146,2021,2,2,W06000002,W06000002,W02000013,Gwynedd 004,uniform_random_within_la,20260623,1,76.0,observed_exact_age,,3,5,,2,1,,,,1,1,1,1,1,1,1,0,2,6,4,5,0.269835293278422,,0.269835293278422,sample_adult_weight_wave_fallback,0.0,observed
202100147,2021,202100147,2021,2,2,W06000002,W06000002,W02000012,Gwynedd 003,uniform_random_within_la,20260623,2,38.0,observed_exact_age,,1,2,,1,0,,,,3,3,2,1,1,4,2,2,2,6,4,5,0.909523113041301,,0.909523113041301,sample_adult_weight_wave_fallback,0.0,observed
202100148,2021,202100148,2021,2,2,W06000002,W06000002,W02000014,Gwynedd 005,uniform_random_within_la,20260623,1,46.0,observed_exact_age,,2,3,,1,0,,,,5,1,1,2,0,3,3,0,2,6,4,5,1.84522600699153,,1.84522600699153,sample_adult_weight_wave_fallback,0.0,observed
202100149,2021,202100149,2021,2,2,W06000002,W06000002,W02000018,Gwynedd 009,uniform_random_within_la,20260623,1,74.0,observed_exact_age,,3,4,,2,1,,,,5,1,1,1,1,2,2,0,2,6,4,5,0.47967724536999,,0.47967724536999,sample_adult_weight_wave_fallback,0.0,observed
202100150,2021,202100150,2021,2,2,W06000002,W06000002,W02000018,Gwynedd 009,uniform_random_within_la,20260623,2,62.0,observed_exact_age,,2,3,,1,0,,,,2,1,1,1,1,1,1,0,2,8,4,5,0.299302040146858,,0.299302040146858,sample_adult_weight_wave_fallback,0.0,observed
202100151,2021,202100151,2021,2,2,W06000002,W06000002,W02000022,Gwynedd 013,uniform_random_within_la,20260623,1,58.0,observed_exact_age,,2,3,,1,0,,,,3,1,1,1,1,2,2,0,2,6,4,5,0.781628911021211,,0.781628911021211,sample_adult_weight_wave_fallback,0.0,observed
202100152,2021,202100152,2021,2,2,W06000002,W06000002,W02000011,Gwynedd 002,uniform_random_within_la,20260623,2,43.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,3,2,1,2,6,4,5,0.775824149207278,,0.775824149207278,sample_adult_weight_wave_fallback,0.0,observed
202100153,2021,202100153,2021,2,2,W06000002,W06000002,W02000021,Gwynedd 012,uniform_random_within_la,20260623,2,43.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,4,2,2,2,6,4,3,0.775824149207278,,0.775824149207278,sample_adult_weight_wave_fallback,0.0,observed
202100154,2021,202100154,2021,2,2,W06000002,W06000002,W02000015,Gwynedd 006,uniform_random_within_la,20260623,1,77.0,observed_exact_age,,3,5,,2,1,,,,-9,1,1,1,1,2,2,0,2,6,4,5,0.539670586556845,,0.539670586556845,sample_adult_weight_wave_fallback,0.0,observed
202100155,2021,202100155,2021,2,2,W06000002,W06000002,W02000022,Gwynedd 013,uniform_random_within_la,20260623,2,66.0,observed_exact_age,,3,4,,2,1,,,,4,1,1,1,1,1,1,0,2,6,4,5,0.337031965484922,,0.337031965484922,sample_adult_weight_wave_fallback,0.0,observed
202100156,2021,202100156,2021,2,2,W06000002,W06000002,W02000024,Gwynedd 015,uniform_random_within_la,20260623,1,65.0,observed_exact_age,,3,4,,1,0,,,,1,1,1,1,1,3,3,0,2,8,4,5,1.04010696842422,,1.04010696842422,sample_adult_weight_wave_fallback,0.0,observed
202100157,2021,202100157,2021,2,2,W06000002,W06000002,W02000020,Gwynedd 011,uniform_random_within_la,20260623,2,26.0,observed_exact_age,,1,2,,1,0,,,,1,4,3,1,1,2,1,1,2,6,3,5,0.667531967663993,,0.667531967663993,sample_adult_weight_wave_fallback,0.0,observed
202100158,2021,202100158,2021,2,2,W06000002,W06000002,W02000026,Gwynedd 017,uniform_random_within_la,20260623,2,36.0,observed_exact_age,,1,2,,1,0,,,,1,4,3,1,1,6,2,4,1,5,3,5,0.909523113041301,,0.909523113041301,sample_adult_weight_wave_fallback,0.0,observed
202100159,2021,202100159,2021,2,2,W06000002,W06000002,W02000015,Gwynedd 006,uniform_random_within_la,20260623,1,68.0,observed_exact_age,,3,4,,2,1,,,,4,3,2,1,1,2,2,0,2,6,3,5,0.693404645616144,,0.693404645616144,sample_adult_weight_wave_fallback,0.0,observed
202100160,2021,202100160,2021,2,2,W06000002,W06000002,W02000025,Gwynedd 016,uniform_random_within_la,20260623,2,48.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,3,1,2,2,8,4,5,0.371705020520683,,0.371705020520683,sample_adult_weight_wave_fallback,0.0,observed
202100161,2021,202100161,2021,2,2,W06000002,W06000002,W02000010,Gwynedd 001,uniform_random_within_la,20260623,1,18.0,observed_exact_age,,1,1,,1,0,,,,2,1,1,1,1,3,3,0,2,8,3,4,2.80614518625464,,2.80614518625464,sample_adult_weight_wave_fallback,0.0,observed
202100162,2021,202100162,2021,2,2,W06000002,W06000002,W02000012,Gwynedd 003,uniform_random_within_la,20260623,2,44.0,observed_exact_age,,1,2,,1,0,,,,1,1,1,1,1,1,1,0,2,8,4,5,0.387912074603639,,0.387912074603639,sample_adult_weight_wave_fallback,0.0,observed
202100163,2021,202100163,2021,2,2,W06000002,W06000002,W02000011,Gwynedd 002,uniform_random_within_la,20260623,1,60.0,observed_exact_age,,2,3,,1,0,,,,4,1,1,1,1,2,2,0,2,8,4,5,0.593064071221208,,0.593064071221208,sample_adult_weight_wave_fallback,0.0,observed
202100164,2021,202100164,2021,2,2,W06000002,W06000002,W02000015,Gwynedd 006,uniform_random_within_la,20260623,1,51.0,observed_exact_age,,2,3,,1,0,,,,4,1,1,1,1,3,2,1,2,8,4,5,1.01099061289707,,1.01099061289707,sample_adult_weight_wave_fallback,0.0,observed
202100165,2021,202100165,2021,1,2,W06000002,W06000002,W02000022,Gwynedd 013,uniform_random_within_la,20260623,1,31.0,observed_exact_age,,1,2,,1,0,,,,1,4,3,1,1,2,2,0,2,7,2,5,1.33427340624829,,1.33427340624829,sample_adult_weight_wave_fallback,0.0,observed
202100166,2021,202100166,2021,1,2,W06000002,W06000002,W02000022,Gwynedd 013,uniform_random_within_la,20260623,2,52.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,3,3,0,2,6,2,5,0.983066030340744,,0.983066030340744,sample_adult_weight_wave_fallback,0.0,observed
202100167,2021,202100167,2021,1,2,W06000002,W06000002,W02000013,Gwynedd 004,uniform_random_within_la,20260623,2,64.0,observed_exact_age,,2,3,,1,0,,,,1,1,1,1,1,1,1,0,2,7,2,5,0.299302040146858,,0.299302040146858,sample_adult_weight_wave_fallback,0.0,observed
202100168,2021,202100168,2021,1,2,W06000002,W06000002,W02000026,Gwynedd 017,uniform_random_within_la,20260623,1,84.0,observed_exact_age,,3,5,,2,1,,,,1,3,2,1,1,1,1,0,2,6,4,5,0.269835293278422,,0.269835293278422,sample_adult_weight_wave_fallback,0.0,observed
202100169,2021,202100169,2021,1,2,W06000002,W06000002,W02000011,Gwynedd 002,uniform_random_within_la,20260623,2,73.0,observed_exact_age,,3,4,,2,1,,,,1,1,1,1,1,2,2,0,2,6,2,4,0.624618242170466,,0.624618242170466,sample_adult_weight_wave_fallback,0.0,observed
