area_id,time_id,msoa_name,age_band,sex,car_access,pop_count
W02000008,2025,Isle of Anglesey 008,16_24,1,1,236
W02000008,2025,Isle of Anglesey 008,25_34,1,0,26
W02000008,2025,Isle of Anglesey 008,25_34,1,1,305
W02000008,2025,Isle of Anglesey 008,35_49,1,0,34
W02000008,2025,Isle of Anglesey 008,35_49,1,1,439
W02000008,2025,Isle of Anglesey 008,50_64,1,0,44
W02000008,2025,Isle of Anglesey 008,50_64,1,1,553
W02000008,2025,Isle of Anglesey 008,65_plus,1,0,52
W02000008,2025,Isle of Anglesey 008,65_plus,1,1,668
W02000008,2025,Isle of Anglesey 008,16_24,2,0,22
W02000008,2025,Isle of Anglesey 008,16_24,2,1,217
W02000008,2025,Isle of Anglesey 008,25_34,2,0,20
W02000008,2025,Isle of Anglesey 008,25_34,2,1,322
W02000008,2025,Isle of Anglesey 008,35_49,2,0,30
W02000008,2025,Isle of Anglesey 008,35_49,2,1,440
W02000008,2025,Isle of Anglesey 008,50_64,2,0,55
W02000008,2025,Isle of Anglesey 008,50_64,2,1,604
W02000008,2025,Isle of Anglesey 008,65_plus,2,0,178
W02000008,2025,Isle of Anglesey 008,65_plus,2,1,697
W02000009,2021,Isle of Anglesey 009,16_24,1,0,13
W02000009,2021,Isle of Anglesey 009,16_24,1,1,335
W02000009,2021,Isle of Anglesey 009,25_34,1,0,21
W02000009,2021,Isle of Anglesey 009,25_34,1,1,370
W02000009,2021,Isle of Anglesey 009,35_49,1,0,25
W02000009,2021,Isle of Anglesey 009,35_49,1,1,583
W02000009,2021,Isle of Anglesey 009,50_64,1,0,32
W02000009,2021,Isle of Anglesey 009,50_64,1,1,873
W02000009,2021,Isle of Anglesey 009,65_plus,1,0,54
W02000009,2021,Isle of Anglesey 009,65_plus,1,1,915
W02000009,2021,Isle of Anglesey 009,16_24,2,0,14
W02000009,2021,Isle of Anglesey 009,16_24,2,1,277
W02000009,2021,Isle of Anglesey 009,25_34,2,0,14
W02000009,2021,Isle of Anglesey 009,25_34,2,1,394
W02000009,2021,Isle of Anglesey 009,35_49,2,0,21
W02000009,2021,Isle of Anglesey 009,35_49,2,1,645
W02000009,2021,Isle of Anglesey 009,50_64,2,0,40
W02000009,2021,Isle of Anglesey 009,50_64,2,1,899
W02000009,2021,Isle of Anglesey 009,65_plus,2,0,134
W02000009,2021,Isle of Anglesey 009,65_plus,2,1,916
W02000009,2023,Isle of Anglesey 009,16_24,1,0,13
W02000009,2023,Isle of Anglesey 009,16_24,1,1,335
W02000009,2023,Isle of Anglesey 009,25_34,1,0,21
W02000009,2023,Isle of Anglesey 009,25_34,1,1,370
W02000009,2023,Isle of Anglesey 009,35_49,1,0,25
W02000009,2023,Isle of Anglesey 009,35_49,1,1,583
W02000009,2023,Isle of Anglesey 009,50_64,1,0,32
W02000009,2023,Isle of Anglesey 009,50_64,1,1,873
W02000009,2023,Isle of Anglesey 009,65_plus,1,0,54
W02000009,2023,Isle of Anglesey 009,65_plus,1,1,915
W02000009,2023,Isle of Anglesey 009,16_24,2,0,14
W02000009,2023,Isle of Anglesey 009,16_24,2,1,277
W02000009,2023,Isle of Anglesey 009,25_34,2,0,14
W02000009,2023,Isle of Anglesey 009,25_34,2,1,394
W02000009,2023,Isle of Anglesey 009,35_49,2,0,21
W02000009,2023,Isle of Anglesey 009,35_49,2,1,645
W02000009,2023,Isle of Anglesey 009,50_64,2,0,40
W02000009,2023,Isle of Anglesey 009,50_64,2,1,899
W02000009,2023,Isle of Anglesey 009,65_plus,2,0,134
W02000009,2023,Isle of Anglesey 009,65_plus,2,1,916
W02000009,2025,Isle of Anglesey 009,16_24,1,0,13
W02000009,2025,Isle of Anglesey 009,16_24,1,1,335
W02000009,2025,Isle of Anglesey 009,25_34,1,0,21
W02000009,2025,Isle of Anglesey 009,25_34,1,1,370
W02000009,2025,Isle of Anglesey 009,35_49,1,0,25
W02000009,2025,Isle of Anglesey 009,35_49,1,1,583
W02000009,2025,Isle of Anglesey 009,50_64,1,0,32
W02000009,2025,Isle of Anglesey 009,50_64,1,1,873
W02000009,2025,Isle of Anglesey 009,65_plus,1,0,54
W02000009,2025,Isle of Anglesey 009,65_plus,1,1,915
W02000009,2025,Isle of Anglesey 009,16_24,2,0,14
W02000009,2025,Isle of Anglesey 009,16_24,2,1,277
W02000009,2025,Isle of Anglesey 009,25_34,2,0,14
W02000009,2025,Isle of Anglesey 009,25_34,2,1,394
W02000009,2025,Isle of Anglesey 009,35_49,2,0,21
W02000009,2025,Isle of Anglesey 009,35_49,2,1,645
W02000009,2025,Isle of Anglesey 009,50_64,2,0,40
W02000009,2025,Isle of Anglesey 009,50_64,2,1,899
W02000009,2025,Isle of Anglesey 009,65_plus,2,0,134
W02000009,2025,Isle of Anglesey 009,65_plus,2,1,916
W02000010,2021,Gwynedd 001,16_24,1,0,383
W02000010,2021,Gwynedd 001,16_24,1,1,808
W02000010,2021,Gwynedd 001,25_34,1,0,178
W02000010,2021,Gwynedd 001,25_34,1,1,359
W02000010,2021,Gwynedd 001,35_49,1,0,105
W02000010,2021,Gwynedd 001,35_49,1,1,266
W02000010,2021,Gwynedd 001,50_64,1,0,95
W02000010,2021,Gwynedd 001,50_64,1,1,294
W02000010,2021,Gwynedd 001,65_plus,1,0,112
W02000010,2021,Gwynedd 001,65_plus,1,1,226
W02000010,2021,Gwynedd 001,16_24,2,0,432
W02000010,2021,Gwynedd 001,16_24,2,1,916
W02000010,2021,Gwynedd 001,25_34,2,0,122
W02000010,2021,Gwynedd 001,25_34,2,1,274
W02000010,2021,Gwynedd 001,35_49,2,0,67
W02000010,2021,Gwynedd 001,35_49,2,1,247
W02000010,2021,Gwynedd 001,50_64,2,0,85
W02000010,2021,Gwynedd 001,50_64,2,1,284
W02000010,2021,Gwynedd 001,65_plus,2,0,179
W02000010,2021,Gwynedd 001,65_plus,2,1,228
W02000010,2023,Gwynedd 001,16_24,1,0,383
W02000010,2023,Gwynedd 001,16_24,1,1,808
W02000010,2023,Gwynedd 001,25_34,1,0,178
W02000010,2023,Gwynedd 001,25_34,1,1,359
W02000010,2023,Gwynedd 001,35_49,1,0,105
W02000010,2023,Gwynedd 001,35_49,1,1,266
W02000010,2023,Gwynedd 001,50_64,1,0,95
W02000010,2023,Gwynedd 001,50_64,1,1,294
W02000010,2023,Gwynedd 001,65_plus,1,0,112
W02000010,2023,Gwynedd 001,65_plus,1,1,226
W02000010,2023,Gwynedd 001,16_24,2,0,432
W02000010,2023,Gwynedd 001,16_24,2,1,916
W02000010,2023,Gwynedd 001,25_34,2,0,122
W02000010,2023,Gwynedd 001,25_34,2,1,274
W02000010,2023,Gwynedd 001,35_49,2,0,67
W02000010,2023,Gwynedd 001,35_49,2,1,247
W02000010,2023,Gwynedd 001,50_64,2,0,85
W02000010,2023,Gwynedd 001,50_64,2,1,284
W02000010,2023,Gwynedd 001,65_plus,2,0,179
W02000010,2023,Gwynedd 001,65_plus,2,1,228
W02000010,2025,Gwynedd 001,16_24,1,0,383
W02000010,2025,Gwynedd 001,16_24,1,1,808
W02000010,2025,Gwynedd 001,25_34,1,0,178
W02000010,2025,Gwynedd 001,25_34,1,1,359
W02000010,2025,Gwynedd 001,35_49,1,0,105
W02000010,2025,Gwynedd 001,35_49,1,1,266
W02000010,2025,Gwynedd 001,50_64,1,0,95
W02000010,2025,Gwynedd 001,50_64,1,1,294
W02000010,2025,Gwynedd 001,65_plus,1,0,112
W02000010,2025,Gwynedd 001,65_plus,1,1,226
W02000010,2025,Gwynedd 001,16_24,2,0,432
W02000010,2025,Gwynedd 001,16_24,2,1,916
W02000010,2025,Gwynedd 001,25_34,2,0,122
W02000010,2025,Gwynedd 001,25_34,2,1,274
W02000010,2025,Gwynedd 001,35_49,2,0,67
W02000010,2025,Gwynedd 001,35_49,2,1,247
W02000010,2025,Gwynedd 001,50_64,2,0,85
W02000010,2025,Gwynedd 001,50_64,2,1,284
W02000010,2025,Gwynedd 001,65_plus,2,0,179
W02000010,2025,Gwynedd 001,65_plus,2,1,228
W02000011,2021,Gwynedd 002,16_24,1,0,113
W02000011,2021,Gwynedd 002,16_24,1,1,468
W02000011,2021,Gwynedd 002,25_34,1,0,85
W02000011,2021,Gwynedd 002,25_34,1,1,481
W02000011,2021,Gwynedd 002,35_49,1,0,91
W02000011,2021,Gwynedd 002,35_49,1,1,600
W02000011,2021,Gwynedd 002,50_64,1,0,84
W02000011,2021,Gwynedd 002,50_64,1,1,643
W02000011,2021,Gwynedd 002,65_plus,1,0,92
W02000011,2021,Gwynedd 002,65_plus,1,1,468
W02000011,2021,Gwynedd 002,16_24,2,0,116
W02000011,2021,Gwynedd 002,16_24,2,1,438
W02000011,2021,Gwynedd 002,25_34,2,0,108
W02000011,2021,Gwynedd 002,25_34,2,1,515
W02000011,2021,Gwynedd 002,35_49,2,0,105
W02000011,2021,Gwynedd 002,35_49,2,1,672
W02000011,2021,Gwynedd 002,50_64,2,0,109
W02000011,2021,Gwynedd 002,50_64,2,1,656
W02000011,2021,Gwynedd 002,65_plus,2,0,241
W02000011,2021,Gwynedd 002,65_plus,2,1,445
W02000011,2023,Gwynedd 002,16_24,1,0,113
W02000011,2023,Gwynedd 002,16_24,1,1,468
W02000011,2023,Gwynedd 002,25_34,1,0,85
W02000011,2023,Gwynedd 002,25_34,1,1,481
W02000011,2023,Gwynedd 002,35_49,1,0,91
W02000011,2023,Gwynedd 002,35_49,1,1,600
W02000011,2023,Gwynedd 002,50_64,1,0,84
W02000011,2023,Gwynedd 002,50_64,1,1,643
W02000011,2023,Gwynedd 002,65_plus,1,0,92
W02000011,2023,Gwynedd 002,65_plus,1,1,468
W02000011,2023,Gwynedd 002,16_24,2,0,116
W02000011,2023,Gwynedd 002,16_24,2,1,438
W02000011,2023,Gwynedd 002,25_34,2,0,108
W02000011,2023,Gwynedd 002,25_34,2,1,515
W02000011,2023,Gwynedd 002,35_49,2,0,105
W02000011,2023,Gwynedd 002,35_49,2,1,672
W02000011,2023,Gwynedd 002,50_64,2,0,109
W02000011,2023,Gwynedd 002,50_64,2,1,656
W02000011,2023,Gwynedd 002,65_plus,2,0,241
W02000011,2023,Gwynedd 002,65_plus,2,1,445
W02000011,2025,Gwynedd 002,16_24,1,0,113
W02000011,2025,Gwynedd 002,16_24,1,1,468
W02000011,2025,Gwynedd 002,25_34,1,0,85
W02000011,2025,Gwynedd 002,25_34,1,1,481
W02000011,2025,Gwynedd 002,35_49,1,0,91
W02000011,2025,Gwynedd 002,35_49,1,1,600
W02000011,2025,Gwynedd 002,50_64,1,0,84
W02000011,2025,Gwynedd 002,50_64,1,1,643
W02000011,2025,Gwynedd 002,65_plus,1,0,92
W02000011,2025,Gwynedd 002,65_plus,1,1,468
W02000011,2025,Gwynedd 002,16_24,2,0,116
W02000011,2025,Gwynedd 002,16_24,2,1,438
W02000011,2025,Gwynedd 002,25_34,2,0,108
W02000011,2025,Gwynedd 002,25_34,2,1,515
W02000011,2025,Gwynedd 002,35_49,2,0,105
W02000011,2025,Gwynedd 002,35_49,2,1,672
W02000011,2025,Gwynedd 002,50_64,2,0,109
W02000011,2025,Gwynedd 002,50_64,2,1,656
W02000011,2025,Gwynedd 002,65_plus,2,0,241
W02000011,2025,Gwynedd 002,65_plus,2,1,445
W02000012,2021,Gwynedd 003,16_24,1,0,44
W02000012,2021,Gwynedd 003,16_24,1,1,358
W02000012,2021,Gwynedd 003,25_34,1,0,40
W02000012,2021,Gwynedd 003,25_34,1,1,423
W02000012,2021,Gwynedd 003,35_49,1,0,61
W02000012,2021,Gwynedd 003,35_49,1,1,715
W02000012,2021,Gwynedd 003,50_64,1,0,69
W02000012,2021,Gwynedd 003,50_64,1,1,778
W02000012,2021,Gwynedd 003,65_plus,1,0,91
W02000012,2021,Gwynedd 003,65_plus,1,1,621
W02000012,2021,Gwynedd 003,16_24,2,0,36
W02000012,2021,Gwynedd 003,16_24,2,1,334
W02000012,2021,Gwynedd 003,25_34,2,0,41
W02000012,2021,Gwynedd 003,25_34,2,1,443
W02000012,2021,Gwynedd 003,35_49,2,0,55
W02000012,2021,Gwynedd 003,35_49,2,1,759
W02000012,2021,Gwynedd 003,50_64,2,0,78
W02000012,2021,Gwynedd 003,50_64,2,1,828
W02000012,2021,Gwynedd 003,65_plus,2,0,200
W02000012,2021,Gwynedd 003,65_plus,2,1,616
W02000012,2023,Gwynedd 003,16_24,1,0,44
W02000012,2023,Gwynedd 003,16_24,1,1,358
W02000012,2023,Gwynedd 003,25_34,1,0,40
W02000012,2023,Gwynedd 003,25_34,1,1,423
W02000012,2023,Gwynedd 003,35_49,1,0,61
W02000012,2023,Gwynedd 003,35_49,1,1,715
W02000012,2023,Gwynedd 003,50_64,1,0,69
W02000012,2023,Gwynedd 003,50_64,1,1,778
W02000012,2023,Gwynedd 003,65_plus,1,0,91
W02000012,2023,Gwynedd 003,65_plus,1,1,621
W02000012,2023,Gwynedd 003,16_24,2,0,36
W02000012,2023,Gwynedd 003,16_24,2,1,334
W02000012,2023,Gwynedd 003,25_34,2,0,41
W02000012,2023,Gwynedd 003,25_34,2,1,443
W02000012,2023,Gwynedd 003,35_49,2,0,55
W02000012,2023,Gwynedd 003,35_49,2,1,759
W02000012,2023,Gwynedd 003,50_64,2,0,78
W02000012,2023,Gwynedd 003,50_64,2,1,828
W02000012,2023,Gwynedd 003,65_plus,2,0,200
W02000012,2023,Gwynedd 003,65_plus,2,1,616
W02000012,2025,Gwynedd 003,16_24,1,0,44
W02000012,2025,Gwynedd 003,16_24,1,1,358
W02000012,2025,Gwynedd 003,25_34,1,0,40
W02000012,2025,Gwynedd 003,25_34,1,1,423
W02000012,2025,Gwynedd 003,35_49,1,0,61
W02000012,2025,Gwynedd 003,35_49,1,1,715
W02000012,2025,Gwynedd 003,50_64,1,0,69
W02000012,2025,Gwynedd 003,50_64,1,1,778
W02000012,2025,Gwynedd 003,65_plus,1,0,91
W02000012,2025,Gwynedd 003,65_plus,1,1,621
W02000012,2025,Gwynedd 003,16_24,2,0,36
W02000012,2025,Gwynedd 003,16_24,2,1,334
W02000012,2025,Gwynedd 003,25_34,2,0,41
W02000012,2025,Gwynedd 003,25_34,2,1,443
W02000012,2025,Gwynedd 003,35_49,2,0,55
W02000012,2025,Gwynedd 003,35_49,2,1,759
W02000012,2025,Gwynedd 003,50_64,2,0,78
W02000012,2025,Gwynedd 003,50_64,2,1,828
W02000012,2025,Gwynedd 003,65_plus,2,0,200
W02000012,2025,Gwynedd 003,65_plus,2,1,616
W02000013,2021,Gwynedd 004,16_24,1,0,11
W02000013,2021,Gwynedd 004,16_24,1,1,278
W02000013,2021,Gwynedd 004,25_34,1,0,17
W02000013,2021,Gwynedd 004,25_34,1,1,396
W02000013,2021,Gwynedd 004,35_49,1,0,20
W02000013,2021,Gwynedd 004,35_49,1,1,579
W02000013,2021,Gwynedd 004,50_64,1,0,35
W02000013,2021,Gwynedd 004,50_64,1,1,572
W02000013,2021,Gwynedd 004,65_plus,1,0,52
W02000013,2021,Gwynedd 004,65_plus,1,1,582
W02000013,2021,Gwynedd 004,16_24,2,0,22
W02000013,2021,Gwynedd 004,16_24,2,1,257
W02000013,2021,Gwynedd 004,25_34,2,0,24
W02000013,2021,Gwynedd 004,25_34,2,1,396
W02000013,2021,Gwynedd 004,35_49,2,0,25
W02000013,2021,Gwynedd 004,35_49,2,1,601
W02000013,2021,Gwynedd 004,50_64,2,0,34
W02000013,2021,Gwynedd 004,50_64,2,1,615
W02000013,2021,Gwynedd 004,65_plus,2,0,143
W02000013,2021,Gwynedd 004,65_plus,2,1,554
W02000013,2023,Gwynedd 004,16_24,1,0,11
W02000013,2023,Gwynedd 004,16_24,1,1,278
W02000013,2023,Gwynedd 004,25_34,1,0,17
W02000013,2023,Gwynedd 004,25_34,1,1,396
W02000013,2023,Gwynedd 004,35_49,1,0,20
W02000013,2023,Gwynedd 004,35_49,1,1,579
W02000013,2023,Gwynedd 004,50_64,1,0,35
W02000013,2023,Gwynedd 004,50_64,1,1,572
W02000013,2023,Gwynedd 004,65_plus,1,0,52
W02000013,2023,Gwynedd 004,65_plus,1,1,582
W02000013,2023,Gwynedd 004,16_24,2,0,22
W02000013,2023,Gwynedd 004,16_24,2,1,257
W02000013,2023,Gwynedd 004,25_34,2,0,24
W02000013,2023,Gwynedd 004,25_34,2,1,396
W02000013,2023,Gwynedd 004,35_49,2,0,25
W02000013,2023,Gwynedd 004,35_49,2,1,601
W02000013,2023,Gwynedd 004,50_64,2,0,34
W02000013,2023,Gwynedd 004,50_64,2,1,615
W02000013,2023,Gwynedd 004,65_plus,2,0,143
W02000013,2023,Gwynedd 004,65_plus,2,1,554
W02000013,2025,Gwynedd 004,16_24,1,0,11
W02000013,2025,Gwynedd 004,16_24,1,1,278
W02000013,2025,Gwynedd 004,25_34,1,0,17
W02000013,2025,Gwynedd 004,25_34,1,1,396
W02000013,2025,Gwynedd 004,35_49,1,0,20
W02000013,2025,Gwynedd 004,35_49,1,1,579
W02000013,2025,Gwynedd 004,50_64,1,0,35
W02000013,2025,Gwynedd 004,50_64,1,1,572
W02000013,2025,Gwynedd 004,65_plus,1,0,52
W02000013,2025,Gwynedd 004,65_plus,1,1,582
W02000013,2025,Gwynedd 004,16_24,2,0,22
W02000013,2025,Gwynedd 004,16_24,2,1,257
W02000013,2025,Gwynedd 004,25_34,2,0,24
W02000013,2025,Gwynedd 004,25_34,2,1,396
W02000013,2025,Gwynedd 004,35_49,2,0,25
W02000013,2025,Gwynedd 004,35_49,2,1,601
W02000013,2025,Gwynedd 004,50_64,2,0,34
W02000013,2025,Gwynedd 004,50_64,2,1,615
W02000013,2025,Gwynedd 004,65_plus,2,0,143
W02000013,2025,Gwynedd 004,65_plus,2,1,554
W02000014,2021,Gwynedd 005,16_24,1,0,20
W02000014,2021,Gwynedd 005,16_24,1,1,325
W02000014,2021,Gwynedd 005,25_34,1,0,21
W02000014,2021,Gwynedd 005,25_34,1,1,374
W02000014,2021,Gwynedd 005,35_49,1,0,39
W02000014,2021,Gwynedd 005,35_49,1,1,548
W02000014,2021,Gwynedd 005,50_64,1,0,55
W02000014,2021,Gwynedd 005,50_64,1,1,704
W02000014,2021,Gwynedd 005,65_plus,1,0,62
W02000014,2021,Gwynedd 005,65_plus,1,1,561
W02000014,2021,Gwynedd 005,16_24,2,0,23
W02000014,2021,Gwynedd 005,16_24,2,1,288
W02000014,2021,Gwynedd 005,25_34,2,0,27
W02000014,2021,Gwynedd 005,25_34,2,1,401
W02000014,2021,Gwynedd 005,35_49,2,0,25
W02000014,2021,Gwynedd 005,35_49,2,1,624
W02000014,2021,Gwynedd 005,50_64,2,0,38
W02000014,2021,Gwynedd 005,50_64,2,1,703
W02000014,2021,Gwynedd 005,65_plus,2,0,161
W02000014,2021,Gwynedd 005,65_plus,2,1,511
W02000014,2023,Gwynedd 005,16_24,1,0,20
W02000014,2023,Gwynedd 005,16_24,1,1,325
W02000014,2023,Gwynedd 005,25_34,1,0,21
W02000014,2023,Gwynedd 005,25_34,1,1,374
W02000014,2023,Gwynedd 005,35_49,1,0,39
W02000014,2023,Gwynedd 005,35_49,1,1,548
W02000014,2023,Gwynedd 005,50_64,1,0,55
W02000014,2023,Gwynedd 005,50_64,1,1,704
W02000014,2023,Gwynedd 005,65_plus,1,0,62
W02000014,2023,Gwynedd 005,65_plus,1,1,561
W02000014,2023,Gwynedd 005,16_24,2,0,23
W02000014,2023,Gwynedd 005,16_24,2,1,288
W02000014,2023,Gwynedd 005,25_34,2,0,27
W02000014,2023,Gwynedd 005,25_34,2,1,401
W02000014,2023,Gwynedd 005,35_49,2,0,25
W02000014,2023,Gwynedd 005,35_49,2,1,624
W02000014,2023,Gwynedd 005,50_64,2,0,38
W02000014,2023,Gwynedd 005,50_64,2,1,703
W02000014,2023,Gwynedd 005,65_plus,2,0,161
W02000014,2023,Gwynedd 005,65_plus,2,1,511
W02000014,2025,Gwynedd 005,16_24,1,0,20
W02000014,2025,Gwynedd 005,16_24,1,1,325
W02000014,2025,Gwynedd 005,25_34,1,0,21
W02000014,2025,Gwynedd 005,25_34,1,1,374
W02000014,2025,Gwynedd 005,35_49,1,0,39
W02000014,2025,Gwynedd 005,35_49,1,1,548
W02000014,2025,Gwynedd 005,50_64,1,0,55
W02000014,2025,Gwynedd 005,50_64,1,1,704
W02000014,2025,Gwynedd 005,65_plus,1,0,62
W02000014,2025,Gwynedd 005,65_plus,1,1,561
W02000014,2025,Gwynedd 005,16_24,2,0,23
W02000014,2025,Gwynedd 005,16_24,2,1,288
W02000014,2025,Gwynedd 005,25_34,2,0,27
W02000014,2025,Gwynedd 005,25_34,2,1,401
W02000014,2025,Gwynedd 005,35_49,2,0,25
W02000014,2025,Gwynedd 005,35_49,2,1,624
W02000014,2025,Gwynedd 005,50_64,2,0,38
W02000014,2025,Gwynedd 005,50_64,2,1,703
W02000014,2025,Gwynedd 005,65_plus,2,0,161
W02000014,2025,Gwynedd 005,65_plus,2,1,511
W02000015,2021,Gwynedd 006,16_24,1,0,66
W02000015,2021,Gwynedd 006,16_24,1,1,334
W02000015,2021,Gwynedd 006,25_34,1,0,81
W02000015,2021,Gwynedd 006,25_34,1,1,447
W02000015,2021,Gwynedd 006,35_49,1,0,120
W02000015,2021,Gwynedd 006,35_49,1,1,584
W02000015,2021,Gwynedd 006,50_64,1,0,130
W02000015,2021,Gwynedd 006,50_64,1,1,658
W02000015,2021,Gwynedd 006,65_plus,1,0,115
W02000015,2021,Gwynedd 006,65_plus,1,1,614
W02000015,2021,Gwynedd 006,16_24,2,0,93
W02000015,2021,Gwynedd 006,16_24,2,1,315
W02000015,2021,Gwynedd 006,25_34,2,0,125
W02000015,2021,Gwynedd 006,25_34,2,1,510
W02000015,2021,Gwynedd 006,35_49,2,0,118
W02000015,2021,Gwynedd 006,35_49,2,1,616
W02000015,2021,Gwynedd 006,50_64,2,0,135
W02000015,2021,Gwynedd 006,50_64,2,1,683
W02000015,2021,Gwynedd 006,65_plus,2,0,271
W02000015,2021,Gwynedd 006,65_plus,2,1,582
W02000015,2023,Gwynedd 006,16_24,1,0,66
W02000015,2023,Gwynedd 006,16_24,1,1,334
W02000015,2023,Gwynedd 006,25_34,1,0,81
W02000015,2023,Gwynedd 006,25_34,1,1,447
W02000015,2023,Gwynedd 006,35_49,1,0,120
W02000015,2023,Gwynedd 006,35_49,1,1,584
W02000015,2023,Gwynedd 006,50_64,1,0,130
W02000015,2023,Gwynedd 006,50_64,1,1,658
W02000015,2023,Gwynedd 006,65_plus,1,0,115
W02000015,2023,Gwynedd 006,65_plus,1,1,614
W02000015,2023,Gwynedd 006,16_24,2,0,93
W02000015,2023,Gwynedd 006,16_24,2,1,315
W02000015,2023,Gwynedd 006,25_34,2,0,125
W02000015,2023,Gwynedd 006,25_34,2,1,510
W02000015,2023,Gwynedd 006,35_49,2,0,118
W02000015,2023,Gwynedd 006,35_49,2,1,616
W02000015,2023,Gwynedd 006,50_64,2,0,135
W02000015,2023,Gwynedd 006,50_64,2,1,683
W02000015,2023,Gwynedd 006,65_plus,2,0,271
W02000015,2023,Gwynedd 006,65_plus,2,1,582
W02000015,2025,Gwynedd 006,16_24,1,0,66
W02000015,2025,Gwynedd 006,16_24,1,1,334
W02000015,2025,Gwynedd 006,25_34,1,0,81
W02000015,2025,Gwynedd 006,25_34,1,1,447
W02000015,2025,Gwynedd 006,35_49,1,0,120
W02000015,2025,Gwynedd 006,35_49,1,1,584
W02000015,2025,Gwynedd 006,50_64,1,0,130
W02000015,2025,Gwynedd 006,50_64,1,1,658
W02000015,2025,Gwynedd 006,65_plus,1,0,115
W02000015,2025,Gwynedd 006,65_plus,1,1,614
W02000015,2025,Gwynedd 006,16_24,2,0,93
W02000015,2025,Gwynedd 006,16_24,2,1,315
W02000015,2025,Gwynedd 006,25_34,2,0,125
W02000015,2025,Gwynedd 006,25_34,2,1,510
W02000015,2025,Gwynedd 006,35_49,2,0,118
W02000015,2025,Gwynedd 006,35_49,2,1,616
W02000015,2025,Gwynedd 006,50_64,2,0,135
W02000015,2025,Gwynedd 006,50_64,2,1,683
W02000015,2025,Gwynedd 006,65_plus,2,0,271
W02000015,2025,Gwynedd 006,65_plus,2,1,582
W02000016,2021,Gwynedd 007,16_24,1,0,26
W02000016,2021,Gwynedd 007,16_24,1,1,263
W02000016,2021,Gwynedd 007,25_34,1,0,34
W02000016,2021,Gwynedd 007,25_34,1,1,330
W02000016,2021,Gwynedd 007,35_49,1,0,39
W02000016,2021,Gwynedd 007,35_49,1,1,478
W02000016,2021,Gwynedd 007,50_64,1,0,59
W02000016,2021,Gwynedd 007,50_64,1,1,608
W02000016,2021,Gwynedd 007,65_plus,1,0,70
W02000016,2021,Gwynedd 007,65_plus,1,1,567
W02000016,2021,Gwynedd 007,16_24,2,0,35
W02000016,2021,Gwynedd 007,16_24,2,1,261
W02000016,2021,Gwynedd 007,25_34,2,0,37
W02000016,2021,Gwynedd 007,25_34,2,1,344
W02000016,2021,Gwynedd 007,35_49,2,0,30
W02000016,2021,Gwynedd 007,35_49,2,1,497
W02000016,2021,Gwynedd 007,50_64,2,0,65
W02000016,2021,Gwynedd 007,50_64,2,1,641
W02000016,2021,Gwynedd 007,65_plus,2,0,162
W02000016,2021,Gwynedd 007,65_plus,2,1,551
W02000016,2023,Gwynedd 007,16_24,1,0,26
W02000016,2023,Gwynedd 007,16_24,1,1,263
W02000016,2023,Gwynedd 007,25_34,1,0,34
W02000016,2023,Gwynedd 007,25_34,1,1,330
W02000016,2023,Gwynedd 007,35_49,1,0,39
W02000016,2023,Gwynedd 007,35_49,1,1,478
W02000016,2023,Gwynedd 007,50_64,1,0,59
W02000016,2023,Gwynedd 007,50_64,1,1,608
W02000016,2023,Gwynedd 007,65_plus,1,0,70
W02000016,2023,Gwynedd 007,65_plus,1,1,567
W02000016,2023,Gwynedd 007,16_24,2,0,35
W02000016,2023,Gwynedd 007,16_24,2,1,261
W02000016,2023,Gwynedd 007,25_34,2,0,37
W02000016,2023,Gwynedd 007,25_34,2,1,344
W02000016,2023,Gwynedd 007,35_49,2,0,30
W02000016,2023,Gwynedd 007,35_49,2,1,497
W02000016,2023,Gwynedd 007,50_64,2,0,65
W02000016,2023,Gwynedd 007,50_64,2,1,641
W02000016,2023,Gwynedd 007,65_plus,2,0,162
W02000016,2023,Gwynedd 007,65_plus,2,1,551
W02000016,2025,Gwynedd 007,16_24,1,0,26
W02000016,2025,Gwynedd 007,16_24,1,1,263
W02000016,2025,Gwynedd 007,25_34,1,0,34
W02000016,2025,Gwynedd 007,25_34,1,1,330
W02000016,2025,Gwynedd 007,35_49,1,0,39
W02000016,2025,Gwynedd 007,35_49,1,1,478
W02000016,2025,Gwynedd 007,50_64,1,0,59
W02000016,2025,Gwynedd 007,50_64,1,1,608
W02000016,2025,Gwynedd 007,65_plus,1,0,70
W02000016,2025,Gwynedd 007,65_plus,1,1,567
W02000016,2025,Gwynedd 007,16_24,2,0,35
W02000016,2025,Gwynedd 007,16_24,2,1,261
W02000016,2025,Gwynedd 007,25_34,2,0,37
W02000016,2025,Gwynedd 007,25_34,2,1,344
W02000016,2025,Gwynedd 007,35_49,2,0,30
W02000016,2025,Gwynedd 007,35_49,2,1,497
W02000016,2025,Gwynedd 007,50_64,2,0,65
W02000016,2025,Gwynedd 007,50_64,2,1,641
W02000016,2025,Gwynedd 007,65_plus,2,0,162
W02000016,2025,Gwynedd 007,65_plus,2,1,551
W02000017,2021,Gwynedd 008,16_24,1,0,20
W02000017,2021,Gwynedd 008,16_24,1,1,328
W02000017,2021,Gwynedd 008,25_34,1,0,15
W02000017,2021,Gwynedd 008,25_34,1,1,341
W02000017,2021,Gwynedd 008,35_49,1,0,30
